0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
8737.0,83429.0,33673990.0,768.8525045063524,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7126.0,95614.0,73719469.0,832.8357674079427,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8162.0,75341.0,36787339.0,648.0764453107082,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8160.0,102893.0,54035153.0,726.8599634796568,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8151.0,59056.0,19178627.0,650.3452920461293,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7140.0,126132.0,89946776.0,742.0692404773109,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842
7126.0,95614.0,73719469.0,832.8357674079427,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8162.0,75341.0,36787339.0,648.0764453107082,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8160.0,102893.0,54035153.0,726.8599634796568,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8151.0,59056.0,19178627.0,650.3452920461293,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7140.0,126132.0,89946776.0,742.0692404773109,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7454.0,204621.0,149521705.0,665.7566477365173,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842
8162.0,75341.0,36787339.0,648.0764453107082,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8160.0,102893.0,54035153.0,726.8599634796568,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8151.0,59056.0,19178627.0,650.3452920461293,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7140.0,126132.0,89946776.0,742.0692404773109,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7454.0,204621.0,149521705.0,665.7566477365173,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8274.0,807680.0,734365743.0,647.6945770535413,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842
8160.0,102893.0,54035153.0,726.8599634796568,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8151.0,59056.0,19178627.0,650.3452920461293,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7140.0,126132.0,89946776.0,742.0692404773109,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7454.0,204621.0,149521705.0,665.7566477365173,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8274.0,807680.0,734365743.0,647.6945770535413,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8207.0,140586.0,99385557.0,608.3368267827465,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842
8151.0,59056.0,19178627.0,650.3452920461293,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7140.0,126132.0,89946776.0,742.0692404773109,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7454.0,204621.0,149521705.0,665.7566477365173,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8274.0,807680.0,734365743.0,647.6945770535413,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8207.0,140586.0,99385557.0,608.3368267827465,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7724.0,123047.0,65034210.0,725.2769631852667,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842
7140.0,126132.0,89946776.0,742.0692404773109,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7454.0,204621.0,149521705.0,665.7566477365173,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8274.0,807680.0,734365743.0,647.6945770535413,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8207.0,140586.0,99385557.0,608.3368267827465,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7724.0,123047.0,65034210.0,725.2769631852667,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,9303.0,93057.0,43988776.0,573.7239782151994,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842
7454.0,204621.0,149521705.0,665.7566477365173,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8274.0,807680.0,734365743.0,647.6945770535413,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8207.0,140586.0,99385557.0,608.3368267827465,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7724.0,123047.0,65034210.0,725.2769631852667,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,9303.0,93057.0,43988776.0,573.7239782151994,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8220.0,75942.0,37572355.0,602.2067066075425,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842
8274.0,807680.0,734365743.0,647.6945770535413,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8207.0,140586.0,99385557.0,608.3368267827465,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7724.0,123047.0,65034210.0,725.2769631852667,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,9303.0,93057.0,43988776.0,573.7239782151994,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8220.0,75942.0,37572355.0,602.2067066075425,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7035.0,95560.0,67927469.0,636.6680951041933,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842
8207.0,140586.0,99385557.0,608.3368267827465,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7724.0,123047.0,65034210.0,725.2769631852667,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,9303.0,93057.0,43988776.0,573.7239782151994,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8220.0,75942.0,37572355.0,602.2067066075425,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7035.0,95560.0,67927469.0,636.6680951041933,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,6842.0,80410.0,51977389.0,629.6363382962585,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842
7724.0,123047.0,65034210.0,725.2769631852667,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,9303.0,93057.0,43988776.0,573.7239782151994,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8220.0,75942.0,37572355.0,602.2067066075425,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7035.0,95560.0,67927469.0,636.6680951041933,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,6842.0,80410.0,51977389.0,629.6363382962585,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,9365.0,98035.0,43765912.0,481.8598452884143,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842
9303.0,93057.0,43988776.0,573.7239782151994,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8220.0,75942.0,37572355.0,602.2067066075425,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7035.0,95560.0,67927469.0,636.6680951041933,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,6842.0,80410.0,51977389.0,629.6363382962585,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,9365.0,98035.0,43765912.0,481.8598452884143,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8045.0,69492.0,32577603.0,497.9786852069609,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842
8220.0,75942.0,37572355.0,602.2067066075425,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7035.0,95560.0,67927469.0,636.6680951041933,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,6842.0,80410.0,51977389.0,629.6363382962585,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,9365.0,98035.0,43765912.0,481.8598452884143,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8045.0,69492.0,32577603.0,497.9786852069609,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7515.0,107847.0,72058671.0,535.9298924017298,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842
7035.0,95560.0,67927469.0,636.6680951041933,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,6842.0,80410.0,51977389.0,629.6363382962585,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,9365.0,98035.0,43765912.0,481.8598452884143,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8045.0,69492.0,32577603.0,497.9786852069609,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7515.0,107847.0,72058671.0,535.9298924017298,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8137.0,90788.0,48447114.0,518.0001060685756,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842
6842.0,80410.0,51977389.0,629.6363382962585,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,9365.0,98035.0,43765912.0,481.8598452884143,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8045.0,69492.0,32577603.0,497.9786852069609,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,7515.0,107847.0,72058671.0,535.9298924017298,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,8137.0,90788.0,48447114.0,518.0001060685756,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842,9314.0,98251.0,49429945.0,430.32377940627015,16741.507769086827,165328.52213298067,4714169.049129772,643350.5186438668,0.02577470572959125,0.3200658660457094,0.2761783673242957,0.4198413764515842
