timestamp,window_end,dataset_source,packet_count,byte_count,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,tcp_packet_count,udp_packet_count,icmp_packet_count,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_inter_arrival_time,std_inter_arrival_time,syn_count,ack_count,rst_count,fin_count,psh_count,forward_packets,backward_packets,forward_bytes,backward_bytes,flow_duration_mean,tcp_syn_ack_ratio,tcp_rst_ratio,tcp_fin_ratio,packets_per_second,bytes_per_second,unique_src_dst_pair_count,unique_communication_pairs,mean_packets_per_flow,mean_bytes_per_flow,binary_label,attack_type
2011-08-10T09:24:00+00:00,2011-08-10T09:25:00+00:00,CTU13_PCAP,565,36286,9,39,72,19,563,2,0,64.22300884955752,31.912876444818043,60,613,0.1038836701541927,0.2265810876717383,304,259,23,16,77,399,166,25553.0303030303,10732.969696969698,7.765690857713873,1.1737451737451738,0.04085257548845471,0.028419182948490232,9.416666666666666,604.7666666666667,46,38,8.56060606060606,549.7878787878788,1,NERIS_BOTNET
2011-08-10T09:25:00+00:00,2011-08-10T09:26:00+00:00,CTU13_PCAP,1669,749589,25,52,94,44,1634,35,0,449.1246255242661,803.3141948657403,60,5894,0.0358548015713405,0.1090537047934226,355,1304,23,45,313,1004,665,363020.85040565726,386568.1495943427,8.233175598439717,0.27223926380368096,0.014075887392900856,0.027539779681762546,27.816666666666663,12493.15,75,51,19.86904761904762,8923.67857142857,1,NERIS_BOTNET
2011-08-10T09:26:00+00:00,2011-08-10T09:27:00+00:00,CTU13_PCAP,1919,980276,40,67,91,34,1728,187,4,510.8264721208963,942.82536019708,60,5894,0.031211781054269,0.098587795190847,304,1434,9,16,161,1184,735,527051.224657118,453224.775342882,4.2345007958450935,0.21199442119944212,0.005208333333333333,0.009259259259259259,31.98333333333333,16337.933333333332,105,68,15.601626016260164,7969.723577235773,1,NERIS_BOTNET
2011-08-10T09:27:00+00:00,2011-08-10T09:28:00+00:00,CTU13_PCAP,1786,918855,15,40,77,35,1763,23,0,514.476483762598,835.344431283215,60,7354,0.0335248263276257,0.0952784541506488,278,1490,25,32,249,1094,692,552945.2972494585,365909.70275054127,9.933883101599555,0.1865771812080537,0.014180374361883154,0.018150879183210438,29.766666666666666,15314.25,53,39,25.51428571428572,13126.5,1,NERIS_BOTNET
2011-08-10T09:28:00+00:00,2011-08-10T09:29:00+00:00,CTU13_PCAP,772,73555,16,42,74,34,752,20,0,95.27849740932642,174.28288720008973,60,1819,0.0767639326523559,0.2125749053941967,284,480,16,25,175,530,242,50988.34678125988,22566.653218740103,9.81312583759427,0.5916666666666667,0.02127659574468085,0.03324468085106383,12.866666666666667,1225.9166666666667,56,41,12.0625,1149.296875,1,NERIS_BOTNET
2011-08-10T09:29:00+00:00,2011-08-10T09:30:00+00:00,CTU13_PCAP,717,62617,15,40,75,32,703,14,0,87.33193863319386,156.49446454046404,60,1819,0.0821230504765856,0.2012464555097455,279,431,6,33,154,503,214,42790.64940353764,19826.35059646236,8.430141743272543,0.6473317865429234,0.008534850640113799,0.04694167852062589,11.95,1043.6166666666666,53,39,11.203125,978.390625,1,NERIS_BOTNET
2011-08-10T09:30:00+00:00,2011-08-10T09:31:00+00:00,CTU13_PCAP,1941,1150812,16,41,81,37,1916,25,0,592.8964451313756,855.2780098178824,60,8814,0.0303532613921411,0.0943497865583943,306,1628,10,35,345,1201,740,657289.623709434,493522.376290566,8.753080733834881,0.18796068796068796,0.005219206680584551,0.01826722338204593,32.35,19180.2,55,40,26.58904109589041,15764.54794520548,1,NERIS_BOTNET
2011-08-10T09:31:00+00:00,2011-08-10T09:32:00+00:00,CTU13_PCAP,1475,655534,25,51,96,47,1424,51,0,444.4298305084746,751.5002727820507,60,8814,0.0399761647996941,0.1447800476784086,356,1086,13,45,290,1061,414,449532.53503824456,206001.46496175547,7.272244159565416,0.3278084714548803,0.009129213483146067,0.03160112359550562,24.58333333333333,10925.566666666668,74,50,17.151162790697676,7622.488372093023,1,NERIS_BOTNET
2011-08-10T09:32:00+00:00,2011-08-10T09:33:00+00:00,CTU13_PCAP,1600,831371,16,51,93,38,1598,2,0,519.606875,930.3709884114692,60,8814,0.0373536821750643,0.1211592972937024,298,1314,14,34,314,969,631,425675.9905615249,405695.0094384751,6.271750714720749,0.2267884322678843,0.008760951188986232,0.02127659574468085,26.666666666666668,13856.183333333332,65,50,19.51219512195122,10138.670731707318,1,NERIS_BOTNET
2011-08-10T09:33:00+00:00,2011-08-10T09:34:00+00:00,CTU13_PCAP,2409,1342728,19,47,94,46,2395,14,0,557.3798256537982,804.7489447241746,60,7354,0.0248930727524614,0.0608543108106126,300,2109,18,48,506,1649,760,953099.310459178,389628.68954082206,8.671304132880234,0.1422475106685633,0.007515657620041753,0.020041753653444676,40.15,22378.8,64,46,29.37804878048781,16374.731707317073,1,NERIS_BOTNET
2011-08-10T09:34:00+00:00,2011-08-10T09:35:00+00:00,CTU13_PCAP,1553,597837,19,45,77,38,1531,20,2,384.9562137797811,693.0570459301437,60,7354,0.0385240849453149,0.0884014998858988,247,1299,10,38,331,795,758,254278.9412726972,343558.0587273029,7.174894820088926,0.1901462663587375,0.006531678641410843,0.024820378837361202,25.883333333333333,9963.95,62,46,22.507246376811597,8664.304347826086,1,NERIS_BOTNET
2011-08-10T09:35:00+00:00,2011-08-10T09:36:00+00:00,CTU13_PCAP,1553,628860,20,45,79,40,1535,17,1,404.932388924662,713.0000184689077,60,5894,0.0385541178516505,0.0896402310721795,273,1275,21,30,319,821,732,274228.10492823186,354631.8950717681,7.892316129845633,0.21411764705882352,0.013680781758957655,0.019543973941368076,25.883333333333333,10481.0,63,45,21.87323943661972,8857.18309859155,1,NERIS_BOTNET
2011-08-10T09:36:00+00:00,2011-08-10T09:37:00+00:00,CTU13_PCAP,838,91557,13,41,67,31,833,5,0,109.2565632458234,254.24380327211492,60,2974,0.071255963050906,0.1465361631792146,222,619,4,24,212,474,364,52806.85517910579,38750.14482089421,8.287490215794794,0.35864297253634897,0.004801920768307323,0.028811524609843937,13.966666666666669,1525.95,52,40,14.448275862068966,1578.5689655172414,1,NERIS_BOTNET
2011-08-10T09:37:00+00:00,2011-08-10T09:38:00+00:00,CTU13_PCAP,1079,99087,17,45,79,35,1060,19,0,91.83225208526412,270.10744204488856,60,7354,0.0556228636368307,0.1071778608831344,283,792,8,28,272,623,456,61642.85159221658,37444.1484077834,9.037399571874868,0.3573232323232323,0.007547169811320755,0.026415094339622643,17.983333333333334,1651.45,60,44,15.63768115942029,1436.0434782608695,1,NERIS_BOTNET
2011-08-10T09:38:00+00:00,2011-08-10T09:39:00+00:00,CTU13_PCAP,931,86525,19,47,85,39,907,22,2,92.93770139634802,169.78387850213488,60,1819,0.064105531220795,0.1287815183632355,298,621,12,36,204,580,351,56348.82348272641,30176.17651727357,7.237923711925358,0.47987117552334946,0.013230429988974642,0.03969128996692393,15.516666666666667,1442.0833333333333,64,48,12.090909090909092,1123.7012987012988,1,NERIS_BOTNET
2011-08-10T09:39:00+00:00,2011-08-10T09:40:00+00:00,CTU13_PCAP,730,59155,12,39,67,27,718,12,0,81.03424657534246,149.04939947784536,60,1819,0.0821486598670237,0.1661624809546131,225,494,12,12,160,423,307,35268.856862745095,23886.1431372549,7.937790822174589,0.45546558704453444,0.016713091922005572,0.016713091922005572,12.166666666666666,985.9166666666666,49,38,12.372881355932204,1002.6271186440678,1,NERIS_BOTNET
2011-08-10T09:40:00+00:00,2011-08-10T09:41:00+00:00,CTU13_PCAP,1756,714163,23,50,83,44,1733,21,2,406.6987471526196,737.7146811731999,60,8814,0.0341555190561843,0.0842593140238828,283,1471,19,46,392,1124,632,495579.4597839579,218583.5402160421,10.174909274872036,0.19238613188307274,0.010963646855164455,0.026543566070398154,29.266666666666666,11902.716666666667,71,49,24.054794520547944,9783.054794520547,1,NERIS_BOTNET
2011-08-10T09:41:00+00:00,2011-08-10T09:42:00+00:00,CTU13_PCAP,1567,364405,29,57,106,54,1516,50,1,232.5494575622208,568.0944794088434,60,5894,0.037892440574227,0.1079326946310336,367,1114,82,57,337,1032,535,247008.8425225102,117396.15747748976,7.397058461841784,0.32944344703770195,0.05408970976253298,0.037598944591029027,26.116666666666667,6073.416666666667,84,56,16.49473684210526,3835.842105263158,1,NERIS_BOTNET
2011-08-10T09:42:00+00:00,2011-08-10T09:43:00+00:00,CTU13_PCAP,713,54926,12,38,66,24,705,5,3,77.0350631136045,137.77630976895634,60,1819,0.0835862122894672,0.1511156968011195,234,475,8,12,158,420,293,33899.55947712418,21026.44052287581,7.157761913234904,0.4926315789473684,0.011347517730496455,0.01702127659574468,11.883333333333333,915.4333333333332,48,38,12.084745762711863,930.9491525423728,1,NERIS_BOTNET
2011-08-10T09:43:00+00:00,2011-08-10T09:44:00+00:00,CTU13_PCAP,748,92100,13,37,64,27,743,2,3,123.1283422459893,263.43497528244933,60,1819,0.0801909439056274,0.1858157495182819,240,507,10,21,169,465,283,57624.78594771243,34475.214052287585,6.888124330290433,0.47337278106508873,0.013458950201884253,0.02826379542395693,12.466666666666669,1535.0,48,38,12.89655172413793,1587.9310344827586,1,NERIS_BOTNET
2011-08-10T09:44:00+00:00,2011-08-10T09:45:00+00:00,CTU13_PCAP,459,30684,12,40,58,23,452,5,2,66.84967320261438,36.47252905558096,60,412,0.1307748884092772,0.2709076894937329,210,246,3,11,83,308,151,20693.4649122807,9990.5350877193,6.806637226366529,0.8536585365853658,0.00663716814159292,0.024336283185840708,7.65,511.4,50,40,9.0,601.6470588235294,1,NERIS_BOTNET
2011-08-10T09:45:00+00:00,2011-08-10T09:46:00+00:00,CTU13_PCAP,881,130569,19,44,79,39,858,23,0,148.20544835414302,280.1099342599437,60,1819,0.0669145543466914,0.1696095294176959,272,601,15,26,219,577,304,85333.69639659656,45235.303603403445,6.849045079687367,0.4525790349417637,0.017482517482517484,0.030303030303030304,14.683333333333334,2176.15,61,43,12.768115942028986,1892.304347826087,1,NERIS_BOTNET
2011-08-10T09:46:00+00:00,2011-08-10T09:47:00+00:00,CTU13_PCAP,1231,566071,22,50,77,40,1189,41,1,459.8464662875711,775.9530718839562,60,7354,0.0485140315885466,0.147535538475446,243,928,54,23,231,806,425,377622.0516273507,188448.9483726494,8.456853220428245,0.26185344827586204,0.045416316232127836,0.01934398654331371,20.516666666666666,9434.516666666666,70,50,17.840579710144926,8203.927536231884,1,NERIS_BOTNET
2011-08-10T09:47:00+00:00,2011-08-10T09:48:00+00:00,CTU13_PCAP,931,203160,19,49,79,41,918,13,0,218.2169709989259,600.7452676979668,60,7354,0.0644257571107597,0.1568563553384192,253,679,20,32,173,663,268,145318.74263642848,57841.25736357152,8.449907765668982,0.37260677466863035,0.02178649237472767,0.034858387799564274,15.516666666666667,3386.0,66,48,13.691176470588236,2987.6470588235293,1,NERIS_BOTNET
2011-08-10T09:48:00+00:00,2011-08-10T09:49:00+00:00,CTU13_PCAP,765,61770,13,42,66,27,751,14,0,80.74509803921569,116.40244193762722,60,1514,0.0783156580949953,0.1508306457917178,239,518,12,18,162,451,314,37755.19578713969,24014.804212860312,8.661812345860367,0.4613899613899614,0.015978695073235686,0.023968042609853527,12.75,1029.5,53,41,12.966101694915254,1046.949152542373,1,NERIS_BOTNET
2011-08-10T09:49:00+00:00,2011-08-10T09:50:00+00:00,CTU13_PCAP,925,69955,12,39,70,29,917,8,0,75.62702702702703,104.6862200814664,60,1819,0.06480655087021,0.1472305349290995,251,673,2,20,264,527,398,40647.12729079507,29307.872709204923,11.003243033091229,0.37295690936106984,0.0021810250817884407,0.021810250817884406,15.416666666666666,1165.9166666666667,49,38,15.416666666666666,1165.9166666666667,1,NERIS_BOTNET
2011-08-10T09:50:00+00:00,2011-08-10T09:51:00+00:00,CTU13_PCAP,956,122788,19,47,81,37,938,16,2,128.43933054393307,264.38227418832594,60,1819,0.0627755884100629,0.1435674745935218,278,676,12,31,200,660,296,82560.0432030302,40227.95679696981,8.00146955333344,0.41124260355029585,0.01279317697228145,0.03304904051172708,15.933333333333334,2046.4666666666667,64,47,13.095890410958903,1682.027397260274,1,NERIS_BOTNET
2011-08-10T09:51:00+00:00,2011-08-10T09:52:00+00:00,CTU13_PCAP,956,144755,15,39,74,33,942,14,0,151.4173640167364,565.6702216456598,60,8907,0.0628049803029804,0.1261593583454167,264,688,24,20,201,659,297,104315.98425072682,40439.01574927317,8.810554329086752,0.38372093023255816,0.025477707006369428,0.021231422505307854,15.933333333333334,2412.583333333333,52,38,14.058823529411764,2128.75,1,NERIS_BOTNET
2011-08-10T09:52:00+00:00,2011-08-10T09:53:00+00:00,CTU13_PCAP,903,114360,18,44,76,37,883,20,0,126.64451827242524,438.5138938443517,60,7354,0.0661255686880479,0.1407827081864166,251,647,15,34,185,557,346,79348.6170842426,35011.38291575739,7.812691766824296,0.38794435857805254,0.01698754246885617,0.03850509626274066,15.05,1906.0,60,43,13.477611940298509,1706.865671641791,1,NERIS_BOTNET
2011-08-10T09:53:00+00:00,2011-08-10T09:54:00+00:00,CTU13_PCAP,891,122614,18,42,75,32,879,11,1,137.6139169472503,398.4411166567555,60,4434,0.0668858404909626,0.1411022104130432,237,618,44,10,235,537,354,78388.54317904318,44225.45682095682,8.218532885037936,0.38349514563106796,0.05005688282138794,0.011376564277588168,14.85,2043.5666666666664,58,42,13.707692307692309,1886.3692307692309,1,NERIS_BOTNET
2011-08-10T09:54:00+00:00,2011-08-10T09:55:00+00:00,CTU13_PCAP,1832,1054090,11,38,64,23,1826,2,4,575.3766375545852,839.1540175266111,60,7354,0.0323622752772466,0.0811001579279428,240,1592,5,18,371,1039,793,582086.606874375,472003.393125625,8.479334966889743,0.1507537688442211,0.002738225629791895,0.009857612267250822,30.53333333333333,17568.166666666668,47,37,31.58620689655172,18173.96551724138,1,NERIS_BOTNET
2011-08-10T09:55:00+00:00,2011-08-10T09:56:00+00:00,CTU13_PCAP,1344,601484,17,43,76,33,1328,16,0,447.5327380952381,806.2011634154982,60,5894,0.0445548556051588,0.1173596021887789,277,1061,10,16,268,899,445,426143.1060406976,175340.89395930243,8.81507067969351,0.26107445805843543,0.007530120481927711,0.012048192771084338,22.4,10024.733333333334,58,42,20.363636363636363,9113.39393939394,1,NERIS_BOTNET
2011-08-10T09:56:00+00:00,2011-08-10T09:57:00+00:00,CTU13_PCAP,873,85896,16,45,84,33,856,17,0,98.3917525773196,338.8539948207454,60,8907,0.0685393350933669,0.1722115561771382,306,561,13,17,204,557,316,57030.02569519734,28865.97430480265,8.098864700343158,0.5454545454545454,0.015186915887850467,0.01985981308411215,14.55,1431.6,59,44,11.797297297297296,1160.7567567567569,1,NERIS_BOTNET
2011-08-10T09:57:00+00:00,2011-08-10T09:58:00+00:00,CTU13_PCAP,703,64024,16,44,77,37,677,26,0,91.07254623044096,144.26713456933047,60,1514,0.0848815526038493,0.181348864936498,249,437,31,20,127,457,246,43028.958635429226,20995.04136457078,6.353976961444406,0.5697940503432495,0.04579025110782865,0.029542097488921712,11.716666666666669,1067.0666666666666,58,43,10.338235294117649,941.529411764706,1,NERIS_BOTNET
2011-08-10T09:58:00+00:00,2011-08-10T09:59:00+00:00,CTU13_PCAP,662,41822,11,37,64,24,657,2,3,63.17522658610272,17.743969390248413,60,315,0.0902963568331073,0.1645131797538007,225,433,14,6,148,455,207,28637.61935483872,13184.380645161296,6.380975714901037,0.5196304849884527,0.0213089802130898,0.0091324200913242,11.033333333333331,697.0333333333333,46,36,11.614035087719298,733.719298245614,1,NERIS_BOTNET
2011-08-10T09:59:00+00:00,2011-08-10T10:00:00+00:00,CTU13_PCAP,770,47512,7,35,58,14,768,2,0,61.703896103896106,3.4951707521390416,60,87,0.0779953681911076,0.140677483527272,224,544,6,0,182,410,360,25364.759103641456,22147.240896358544,7.051335424747107,0.4117647058823529,0.0078125,0.0,12.833333333333334,791.8666666666667,40,34,14.528301886792454,896.4528301886793,1,NERIS_BOTNET
2011-08-10T10:00:00+00:00,2011-08-10T10:01:00+00:00,CTU13_PCAP,881,99028,13,43,68,25,867,14,0,112.40408626560726,236.33765487447357,60,1506,0.0679409170692617,0.1243772153198553,230,637,15,7,204,570,311,63233.74735204233,35794.25264795767,7.665873467922211,0.36106750392464676,0.01730103806228374,0.008073817762399077,14.683333333333334,1650.4666666666667,54,42,14.683333333333334,1650.4666666666667,1,NERIS_BOTNET
2011-08-10T10:01:00+00:00,2011-08-10T10:02:00+00:00,CTU13_PCAP,1258,576393,21,46,77,40,1217,41,0,458.18203497615264,799.2473055422373,60,8814,0.0476010900313833,0.155816070724111,257,973,15,19,264,870,388,406616.2160957139,169776.78390428613,10.424568559974432,0.2641315519013361,0.012325390304026294,0.015612161051766639,20.966666666666665,9606.55,65,45,19.65625,9006.140625,1,NERIS_BOTNET
2011-08-10T10:02:00+00:00,2011-08-10T10:03:00+00:00,CTU13_PCAP,855,105118,16,43,80,31,826,17,12,122.94502923976609,311.6403655594888,60,2974,0.0699125997355726,0.1615882007853253,284,526,29,17,201,522,333,56267.9734546071,48850.026545392895,9.333175755209393,0.5399239543726235,0.035108958837772396,0.020581113801452784,14.25,1751.9666666666667,57,42,11.875,1459.9722222222222,1,NERIS_BOTNET
2011-08-10T10:03:00+00:00,2011-08-10T10:04:00+00:00,CTU13_PCAP,900,69410,14,42,68,27,874,26,0,77.12222222222222,105.95329450887286,60,1514,0.0665620054896336,0.1083574341861707,223,658,4,11,215,489,411,39836.35114885115,29573.648851148857,7.7715747679694225,0.33890577507598785,0.004576659038901602,0.012585812356979404,15.0,1156.8333333333333,54,41,15.254237288135592,1176.4406779661017,1,NERIS_BOTNET
2011-08-10T10:04:00+00:00,2011-08-10T10:05:00+00:00,CTU13_PCAP,868,61419,13,44,75,25,850,18,0,70.75921658986175,71.640026562236,60,1514,0.0690435906732508,0.1150311899370346,270,585,10,10,197,500,368,36846.18908542438,24572.81091457562,7.941350613067399,0.46153846153846156,0.011764705882352941,0.011764705882352941,14.466666666666669,1023.65,55,43,12.955223880597014,916.7014925373136,1,NERIS_BOTNET
2011-08-10T10:05:00+00:00,2011-08-10T10:06:00+00:00,CTU13_PCAP,832,56831,10,35,69,19,827,5,0,68.30649038461539,60.849147931821975,60,1384,0.0707381130269001,0.1386478806956742,314,518,9,1,176,493,339,33516.10476190476,23314.89523809524,10.041754464949332,0.6061776061776062,0.010882708585247884,0.0012091898428053204,13.866666666666667,947.1833333333332,43,34,13.419354838709678,916.6290322580644,1,NERIS_BOTNET
2011-08-10T10:06:00+00:00,2011-08-10T10:07:00+00:00,CTU13_PCAP,851,63094,14,40,79,25,846,5,0,74.14101057579319,128.97272449934394,60,2974,0.0691938116971184,0.1415737459368063,356,496,10,3,170,544,307,41586.30402476779,21507.6959752322,9.147827792167664,0.717741935483871,0.01182033096926714,0.0035460992907801418,14.183333333333334,1051.5666666666666,52,39,12.157142857142857,901.3428571428572,1,NERIS_BOTNET
